Interes,Tipo,MontoAsegurado,TipoPago,ModoPago,Fiador,Fiador2,OtroSeguro,Record,Edad,EstadoCivil,Fraude
12,Nacional,613561,A,Tarjeta,Si,Si,No,R0,35,Union,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,37,Union,No
12,Nacional,1825682,A,Tarjeta,Si,Si,No,R0,41,Soltero,No
12,Nacional,189318,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,165076,A,Tarjeta,Si,No,No,R0,37,Divorciado,No
12,Nacional,371136,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,Si,No,R0,47,Soltero,No
12,Nacional,310530,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,Si,No,R0,39,Divorciado,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,51,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,583258,A,Tarjeta,Si,No,No,R0,34,Soltero,No
12,Nacional,765076,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,1128712,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1219621,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,45,Divorciado,No
17,Nacional,2037803,A,Tarjeta,Si,Si,Si,R1,41,Divorciado,No
17,Nacional,855985,A,NoDefinido,Si,Si,No,R0,39,Soltero,Si
17,Nacional,825682,A,NoDefinido,No,No,No,R0,33,Soltero,Si
17,Nacional,340833,A,NoDefinido,No,No,Si,R2,33,Soltero,Si
17,Nacional,371136,A,NoDefinido,No,No,No,R0,33,Soltero,Si
12,Nacional,674167,A,NoDefinido,Si,Si,No,R0,34,Soltero,Si
17,Nacional,613561,A,NoDefinido,No,No,No,R0,41,Divorciado,Si
17,Nacional,1674167,A,NoDefinido,No,No,No,R0,36,Soltero,Si
18,Nacional,219621,A,NoDefinido,Si,No,No,R0,33,Soltero,Si
18,Nacional,310530,A,NoDefinido,No,No,No,R0,33,Soltero,Si
17,Nacional,1219621,A,NoDefinido,Si,Si,No,R0,39,Soltero,Si
18,Nacional,1121742,A,NoDefinido,No,No,Si,R1,32,Soltero,Si
17,Nacional,310530,A,NoDefinido,No,No,No,R0,36,Soltero,Si
17,Nacional,1401439,A,NoDefinido,No,No,No,R0,43,Soltero,Si
17,Nacional,916591,A,NoDefinido,No,No,No,R0,39,Soltero,Si
17,Nacional,765076,A,NoDefinido,Si,No,No,R0,34,Soltero,Si
18,Nacional,552955,A,NoDefinido,No,No,No,R0,36,Soltero,Si
18,Nacional,310530,A,NoDefinido,Si,Si,No,R0,47,Divorciado,Si
17,Nacional,1219621,A,NoDefinido,Si,No,No,R0,36,Union,Si
17,Nacional,462045,A,NoDefinido,Si,No,No,R0,33,Soltero,Si
17,Nacional,462045,A,NoDefinido,No,No,No,R0,36,Soltero,Si
17,Nacional,916591,A,NoDefinido,Si,No,Si,R2,34,Union,Si
17,Nacional,613561,A,NoDefinido,No,No,No,R0,33,Soltero,Si
18,Nacional,613561,A,NoDefinido,No,No,No,R0,37,Soltero,Si
17,Nacional,765076,A,NoDefinido,No,No,No,R0,34,Soltero,Si
18,Nacional,1431742,A,NoDefinido,No,No,Si,R1,40,Divorciado,Si
18,Nacional,371136,A,NoDefinido,Si,No,No,R0,51,Soltero,Si
18,Nacional,674167,A,NoDefinido,No,No,No,R0,32,Soltero,Si
17,Nacional,1223561,A,NoDefinido,No,No,No,R0,47,Soltero,Si
17,Nacional,310530,A,NoDefinido,No,No,No,R0,31,Soltero,Si
17,Nacional,552955,A,NoDefinido,Si,No,No,R0,31,Soltero,Si
17,Nacional,885379,A,NoDefinido,No,No,Si,R2,36,Union,Si
17,Nacional,613561,A,NoDefinido,Si,No,Si,R2,43,Soltero,Si
17,Nacional,916591,A,NoDefinido,No,No,No,R0,40,Soltero,Si
17,Nacional,916591,A,NoDefinido,No,No,No,R0,34,Soltero,Si
17,Nacional,462045,A,NoDefinido,No,No,No,R0,39,Union,Si
17,Nacional,674167,A,NoDefinido,No,No,Si,R2,33,Soltero,Si
17,Nacional,1068328,A,NoDefinido,No,No,Si,R1,37,Soltero,Si
17,Nacional,1013561,A,NoDefinido,Si,No,No,R0,36,Soltero,Si
17,Nacional,462045,A,Tarjeta,No,No,Si,R5,34,Soltero,Si
17,Nacional,552955,A,NoDefinido,Si,No,No,R0,33,Soltero,Si
17,Nacional,795379,A,NoDefinido,No,No,Si,R1,32,Soltero,Si
17,Nacional,425682,A,NoDefinido,Si,No,No,R0,31,Soltero,Si
18,Nacional,613561,A,NoDefinido,No,No,Si,R2,32,Soltero,Si
17,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,Si
17,Nacional,548409,A,NoDefinido,Si,No,Si,R2,34,Soltero,Si
17,Nacional,613561,A,NoDefinido,No,No,Si,R2,33,Soltero,Si
17,Nacional,765076,A,NoDefinido,No,No,Si,R2,38,Soltero,Si
17,Nacional,643864,A,NoDefinido,Si,Si,Si,R6,35,Soltero,Si
18,Nacional,401439,A,Cajas,No,No,Si,R2,33,Soltero,Si
17,Nacional,1371136,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,Si,R2,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,977197,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,886288,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,189318,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,189318,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,1229015,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,977197,A,Tarjeta,Si,Si,No,R0,45,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,431742,A,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,280227,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,45,Soltero,No
12,Nacional,416591,A,Tarjeta,No,No,No,R0,34,Divorciado,No
17,Nacional,401439,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,43,Soltero,No
12,Nacional,1825682,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,431742,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,44,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,643864,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,2825682,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,49,Soltero,No
17,Nacional,462045,A,Cajas,No,No,No,R0,42,Soltero,No
17,Nacional,371136,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,340833,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,946894,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,249924,A,Cajas,No,No,No,R0,34,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R2,36,Divorciado,No
12,Nacional,825682,A,Tarjeta,Si,No,Si,R2,42,Soltero,No
12,Nacional,1219621,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,386288,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,633258,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,Si,Si,R1,37,Divorciado,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,552955,A,Cajas,No,No,No,R0,34,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,522652,A,Tarjeta,No,No,Si,R1,33,Union,No
17,Nacional,962045,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,1068106,A,Tarjeta,No,No,Si,R6,42,Soltero,No
17,Nacional,174167,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,46,Soltero,No
17,Nacional,643864,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1522652,A,Tarjeta,No,No,No,R0,37,Soltero,No
12,Nacional,689318,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,189318,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,Si,R2,44,Soltero,No
12,Nacional,613561,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,477197,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1234773,A,Tarjeta,No,No,Si,R6,33,Soltero,No
17,Nacional,628712,A,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,704470,A,Tarjeta,No,No,Si,R2,40,Soltero,No
17,Nacional,719621,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,552955,A,Tarjeta,Si,No,No,R0,31,Soltero,No
17,Nacional,401439,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,325682,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,43,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,35,Union,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,632348,A,Tarjeta,No,No,Si,R2,43,Union,No
17,Nacional,674167,A,Tarjeta,No,No,Si,R2,34,Soltero,No
17,Nacional,731742,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,1037803,A,Tarjeta,Si,Si,Si,R2,32,Soltero,No
17,Nacional,2674167,A,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,1068106,A,Tarjeta,Si,No,No,R0,48,Divorciado,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,798409,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,2128712,A,Tarjeta,Si,No,No,R0,47,Soltero,No
17,Nacional,163561,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1219621,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,Si,R1,34,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,32,Soltero,No
12,Nacional,189318,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,280227,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,1825682,A,Tarjeta,Si,No,No,R0,44,Soltero,No
17,Nacional,855985,A,NoDefinido,No,No,No,R0,39,Soltero,No
17,Nacional,1825682,A,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,401439,A,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,462045,A,NoDefinido,Si,No,No,R0,52,Soltero,No
12,Nacional,765076,A,NoDefinido,Si,No,No,R0,38,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,462045,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,No,Si,R1,36,Soltero,No
17,Nacional,401439,A,NoDefinido,No,No,Si,R2,31,Soltero,No
12,Nacional,2431742,A,NoDefinido,Si,Si,No,R0,43,Soltero,No
17,Nacional,886288,A,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,310530,A,NoDefinido,Si,No,Si,R2,51,Divorciado,No
12,Nacional,401439,A,NoDefinido,Si,Si,No,R0,35,Soltero,No
17,Nacional,310530,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,462045,A,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,Si,R2,40,Divorciado,No
17,Nacional,765076,A,NoDefinido,Si,No,No,R0,43,Soltero,No
17,Nacional,916591,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,1522652,A,NoDefinido,Si,Si,No,R0,45,Soltero,No
12,Nacional,462045,A,NoDefinido,No,No,Si,R2,35,Soltero,No
17,Nacional,401439,A,NoDefinido,No,No,No,R0,39,Divorciado,No
17,Nacional,462045,A,NoDefinido,No,No,No,R0,39,Soltero,No
12,Nacional,310530,A,NoDefinido,Si,No,No,R0,36,Soltero,No
17,Nacional,855985,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,280227,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,No,No,R0,40,Divorciado,No
17,Nacional,613561,A,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,280227,A,NoDefinido,Si,No,No,R0,32,Soltero,No
17,Nacional,537803,A,NoDefinido,Si,No,No,R0,43,Soltero,No
17,Nacional,598409,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,42,Soltero,No
17,Nacional,552955,A,NoDefinido,No,No,No,R0,40,Soltero,No
17,Nacional,371136,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,Si,No,R0,34,Soltero,No
17,Nacional,462045,A,NoDefinido,Si,No,No,R0,39,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,583258,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,462045,A,NoDefinido,Si,No,No,R0,40,Soltero,No
17,Nacional,765076,A,NoDefinido,Si,No,No,R0,36,Soltero,No
18,Nacional,1571136,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,41,Soltero,No
18,Nacional,732767,A,NoDefinido,No,No,No,R0,21,NoAplica,No
17,Nacional,613561,A,NoDefinido,Si,Si,No,R0,21,NoAplica,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,171136,A,NoDefinido,Si,No,Si,R2,33,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,313124,A,NoDefinido,Si,Si,No,R0,44,Soltero,No
18,Nacional,564167,A,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,No,No,R0,43,Soltero,No
17,Nacional,765076,A,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,1098409,A,NoDefinido,Si,No,Si,R1,38,Soltero,No
12,Nacional,643864,A,NoDefinido,Si,No,Si,R1,34,Soltero,No
17,Nacional,552955,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,1128712,A,NoDefinido,Si,Si,Si,R1,39,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,No,R0,35,Soltero,No
17,Nacional,310530,A,NoDefinido,Si,No,No,R0,33,Soltero,No
18,Nacional,219621,A,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,1522652,A,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,674167,A,NoDefinido,No,No,No,R0,34,Soltero,No
12,Nacional,613561,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,1295379,A,NoDefinido,No,No,No,R0,36,Soltero,No
18,Nacional,613561,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,765076,A,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,583258,A,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,No,R0,31,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,174167,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,No,R0,34,Soltero,No
18,Nacional,552955,A,NoDefinido,Si,No,No,R0,31,Soltero,No
17,Nacional,1068106,A,NoDefinido,Si,No,No,R0,44,Soltero,No
17,Nacional,552955,A,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,615682,A,NoDefinido,Si,Si,No,R0,34,Soltero,No
17,Nacional,1825682,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,1522652,A,NoDefinido,Si,No,No,R0,35,Soltero,No
17,Nacional,734773,A,NoDefinido,Si,No,No,R0,33,Soltero,No
17,Nacional,674167,A,NoDefinido,Si,No,No,R0,41,Soltero,No
17,Nacional,492348,A,NoDefinido,No,No,No,R0,31,Soltero,No
18,Nacional,4442955,A,NoDefinido,Si,Si,No,R0,43,Soltero,No
17,Nacional,462045,A,NoDefinido,Si,Si,No,R0,35,Soltero,No
17,Nacional,583258,A,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,Si,R1,32,Soltero,No
17,Nacional,115094,A,NoDefinido,Si,Si,No,R0,40,Soltero,No
17,Nacional,189318,A,NoDefinido,No,No,No,R0,35,Soltero,No
12,Nacional,462045,A,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,Si,R1,33,Soltero,No
17,Nacional,340833,A,NoDefinido,No,No,No,R0,31,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,38,Soltero,No
12,Nacional,371136,A,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,552955,A,NoDefinido,Si,No,No,R0,32,Soltero,No
17,Nacional,522652,A,NoDefinido,Si,No,No,R0,31,Soltero,No
17,Nacional,249924,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,462045,A,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,462045,A,NoDefinido,No,No,No,R0,32,Soltero,No
12,Nacional,1522652,A,NoDefinido,Si,Si,No,R0,35,Soltero,No
17,Nacional,310530,A,NoDefinido,No,No,Si,R1,36,Divorciado,No
18,Nacional,371136,A,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,507500,A,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,2674167,A,NoDefinido,Si,Si,No,R0,36,Soltero,No
18,Nacional,249924,A,NoDefinido,No,No,No,R0,31,Soltero,No
17,Nacional,643864,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,931742,A,NoDefinido,Si,Si,No,R0,32,Soltero,No
17,Nacional,680530,A,NoDefinido,No,No,Si,R1,38,Soltero,No
18,Nacional,1219621,A,NoDefinido,Si,Si,No,R0,38,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,38,Soltero,No
17,Nacional,765076,A,NoDefinido,No,No,No,R0,40,Soltero,No
12,Nacional,825682,A,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,2399318,A,NoDefinido,Si,No,No,R0,35,Soltero,No
18,Nacional,98409,A,NoDefinido,No,No,No,R0,38,Soltero,No
17,Nacional,916591,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,401439,A,NoDefinido,No,No,Si,R2,34,Soltero,No
17,Nacional,795379,A,NoDefinido,Si,No,No,R0,31,Soltero,No
17,Nacional,946894,A,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,613561,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,838106,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,1952045,A,NoDefinido,Si,Si,No,R0,37,Soltero,No
17,Nacional,386288,A,NoDefinido,Si,No,No,R0,36,Soltero,No
17,Nacional,765076,A,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,1674167,A,NoDefinido,Si,Si,No,R0,36,Soltero,No
17,Nacional,613561,A,NoDefinido,Si,No,Si,R2,46,Divorciado,No
18,Nacional,995076,A,NoDefinido,Si,No,No,R0,40,Soltero,No
19,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
19,Nacional,916591,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,916591,A,Tarjeta,No,No,No,R0,32,Soltero,No
14,Nacional,929621,A,Tarjeta,No,No,No,R0,35,Soltero,No
19,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,43,Soltero,No
18,Nacional,765076,A,Tarjeta,No,No,No,R0,44,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,1633258,A,Tarjeta,Si,Si,Si,R1,40,Soltero,No
18,Nacional,613561,A,Tarjeta,Si,No,No,R0,34,Union,No
14,Nacional,1068106,A,Tarjeta,No,No,No,R0,40,Soltero,No
13,Nacional,2128712,A,Tarjeta,No,No,Si,R1,37,Soltero,No
19,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
19,Nacional,1522652,A,Tarjeta,No,No,No,R0,45,Soltero,No
19,Nacional,1569621,A,Tarjeta,No,No,Si,R1,38,Soltero,No
18,Nacional,946894,A,Tarjeta,No,No,No,R0,45,Soltero,No
18,Nacional,587500,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,310530,A,Tarjeta,No,No,No,R0,36,Soltero,No
13,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,No,No,R0,44,Divorciado,No
3,Nacional,477197,A,Tarjeta,No,No,No,R0,33,Soltero,No
8,Nacional,699318,A,Tarjeta,No,No,No,R0,33,Soltero,No
8,Nacional,319924,A,Tarjeta,No,No,No,R0,36,Soltero,No
8,Nacional,310530,A,Tarjeta,No,No,No,R0,32,Soltero,No
8,Nacional,613561,A,Tarjeta,Si,No,Si,R2,47,Soltero,No
8,Nacional,431742,A,Tarjeta,Si,No,Si,R1,35,Soltero,No
18,Nacional,371136,A,NoDefinido,Si,No,Si,R1,33,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,No,R0,34,Soltero,No
18,Nacional,462045,A,NoDefinido,No,No,No,R0,40,Soltero,No
18,Nacional,845012,A,NoDefinido,No,No,Si,R1,37,Soltero,No
18,Nacional,1674167,A,NoDefinido,Si,Si,No,R0,41,Soltero,No
18,Nacional,1825682,A,NoDefinido,Si,Si,No,R0,37,Soltero,No
18,Nacional,647500,A,NoDefinido,No,No,No,R0,44,Divorciado,No
18,Nacional,401439,A,NoDefinido,Si,No,No,R0,33,Soltero,No
18,Nacional,944288,A,NoDefinido,No,No,No,R0,38,Union,No
18,Nacional,915076,A,NoDefinido,Si,Si,No,R0,37,Soltero,No
18,Nacional,795379,A,NoDefinido,No,No,No,R0,36,Soltero,No
18,Nacional,662652,A,NoDefinido,Si,No,No,R0,33,Soltero,No
13,Nacional,756894,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,639318,A,NoDefinido,No,No,No,R0,37,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,Si,R2,33,Soltero,No
18,Nacional,1522652,A,NoDefinido,Si,No,No,R0,37,Soltero,No
18,Nacional,643864,A,NoDefinido,Si,No,Si,R2,37,Soltero,No
18,Nacional,2052348,A,NoDefinido,No,No,No,R0,46,Soltero,No
13,Nacional,767197,A,NoDefinido,No,No,No,R0,37,Soltero,No
18,Nacional,2395076,A,NoDefinido,Si,No,No,R0,43,Soltero,No
18,Nacional,477197,A,NoDefinido,Si,No,No,R0,38,Soltero,No
18,Nacional,722652,A,NoDefinido,Si,No,No,R0,39,Union,No
18,Nacional,1241439,A,NoDefinido,No,No,No,R0,37,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,633258,A,NoDefinido,No,No,No,R0,40,Soltero,No
18,Nacional,590530,A,NoDefinido,Si,No,No,R0,38,Soltero,No
18,Nacional,552955,A,NoDefinido,No,No,No,R0,33,Soltero,No
18,Nacional,1219621,A,NoDefinido,Si,No,No,R0,36,Soltero,No
18,Nacional,371136,A,NoDefinido,Si,No,No,R0,45,Union,No
18,Nacional,3037803,A,NoDefinido,Si,Si,No,R0,43,Soltero,No
18,Nacional,477197,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,462045,A,NoDefinido,Si,No,No,R0,36,Soltero,No
18,Nacional,522652,A,NoDefinido,No,No,No,R0,38,Soltero,No
18,Nacional,316591,A,NoDefinido,No,No,No,R0,41,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,No,R0,35,Soltero,No
18,Nacional,575985,A,NoDefinido,Si,No,No,R0,38,Union,No
18,Nacional,825682,A,NoDefinido,Si,No,No,R0,37,Soltero,No
18,Nacional,2487803,A,NoDefinido,Si,Si,No,R0,40,Soltero,No
18,Nacional,310530,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,2431742,A,NoDefinido,No,No,No,R0,46,Soltero,No
18,Nacional,686591,A,NoDefinido,No,No,No,R0,36,Soltero,No
18,Nacional,1082955,A,NoDefinido,Si,No,No,R0,42,Soltero,No
18,Nacional,192348,A,NoDefinido,Si,No,No,R0,36,Soltero,No
18,Nacional,280227,A,NoDefinido,No,No,No,R0,33,Soltero,No
18,Nacional,1445379,A,NoDefinido,Si,No,No,R0,45,Soltero,No
18,Nacional,522652,A,NoDefinido,No,No,No,R0,31,Soltero,No
13,Nacional,749318,A,NoDefinido,No,No,No,R0,36,Soltero,No
18,Nacional,1522652,A,NoDefinido,No,No,No,R0,41,Soltero,No
18,Nacional,977197,A,NoDefinido,Si,No,No,R0,36,Soltero,No
18,Nacional,412045,A,NoDefinido,No,No,No,R0,32,Soltero,No
18,Nacional,704470,A,NoDefinido,Si,No,No,R0,33,Soltero,No
